,train_loss,train_acc,time
0,2.2140654134852036,0.24891724413646055,17.855185985565186
1,2.009265977690723,0.48255930170575695,19.132896900177002
2,1.9293683586852637,0.5799240405117271,21.05230474472046
3,1.8835427912313547,0.6125566364605544,18.627629041671753
4,1.8703691809416325,0.6183368869936035,19.78550100326538
5,1.5786646378319908,0.8933568763326226,8.241591930389404
6,1.5280486626157375,0.9382995735607675,9.228014945983887
7,1.5132978521684595,0.9522587953091685,9.045727968215942
8,1.5040187111287229,0.9608542110874201,8.409736156463623
9,1.497343305585735,0.9673174307036247,8.23983883857727
