,train_loss,train_acc,time
0,2.2140654134852036,0.24891724413646055,18.493403911590576
1,2.009265977690723,0.48255930170575695,19.407538890838623
2,1.9293683586852637,0.5799240405117271,17.336715936660767
3,1.8835427912313547,0.6125566364605544,17.992361068725586
4,1.8703691809416325,0.6183368869936035,17.3142831325531
5,1.8639926156763837,0.6218017057569296,17.275901079177856
6,1.860054406530059,0.6237506663113006,17.19282579421997
7,1.857852950533316,0.6241337953091685,17.225394010543823
8,1.8560412081319895,0.6249000533049041,17.198466062545776
9,1.8548036718419365,0.6252665245202559,17.31239080429077
