,train_loss,train_acc,time
0,1.7409954634048284,0.7700892857142857,8.006363868713379
1,1.5461087995754885,0.9228411513859275,7.945101022720337
2,1.526176861354283,0.9404984008528785,8.358253002166748
3,1.5138617221480493,0.9517923773987207,7.985460996627808
4,1.5051843789594768,0.9597048240938166,7.9284021854400635
5,1.4989594954417458,0.9659514925373134,7.765343904495239
6,1.493784598195985,0.9702991737739872,7.33383584022522
7,1.4902878361724332,0.9738805970149254,7.4668169021606445
8,1.4869723396260601,0.9773287579957356,7.484460830688477
9,1.4839755318312249,0.9801272654584222,7.201343059539795
10,1.482074823715031,0.9818430170575693,17.433788776397705
11,1.4823347256381882,0.9815098614072495,17.19940495491028
12,1.482496877214802,0.9813099680170576,16.98222589492798
13,1.482584183658364,0.9811767057569296,16.91191291809082
14,1.4826753116619866,0.9811933635394456,17.125443696975708
15,1.4827909183654704,0.9810934168443497,17.39757990837097
16,1.4828539699125391,0.9810601012793176,20.391833066940308
17,1.4829658827802012,0.9809434968017058,16.97332191467285
18,1.4830004055616952,0.9809101812366737,16.87274479866028
19,1.4830523512002503,0.9808768656716418,18.424638986587524
