,train_loss,train_acc,time
0,1.796560791763924,0.6959788113006397,5.83681321144104
1,1.6270597713080042,0.8384361673773987,5.967226028442383
2,1.6127904895017904,0.8512460021321961,5.786188840866089
3,1.6038976540443486,0.859325026652452,5.763602018356323
4,1.597277169161514,0.8655050639658849,5.782291889190674
5,1.5921537745227692,0.8706523187633263,5.88204288482666
6,1.5879745222866408,0.8744336353944563,5.863847970962524
7,1.5846535285144472,0.8774820095948828,5.79303503036499
8,1.5820103294051278,0.8797807835820896,5.782908916473389
9,1.579678278233705,0.8823627398720683,5.89346981048584
