,train_loss,train_acc,time
0,2.2140654134852036,0.24891724413646055,17.891013145446777
1,2.009265977690723,0.48255930170575695,18.245452880859375
2,1.9293683586852637,0.5799240405117271,19.327171087265015
3,1.8835427912313547,0.6125566364605544,17.127132892608643
4,1.8703691809416325,0.6183368869936035,16.890437126159668
5,1.5786646378319908,0.8933568763326226,7.128296852111816
6,1.5280486626157375,0.9382995735607675,7.061970233917236
7,1.5132978521684595,0.9522587953091685,7.225704908370972
8,1.5040187111287229,0.9608542110874201,7.17800498008728
9,1.497343305585735,0.9673174307036247,7.154757976531982
10,1.4926911305262844,0.9714818763326226,7.04517388343811
11,1.4890915706976136,0.9748800639658849,7.170960903167725
12,1.4862050458566467,0.9776619136460555,7.185678005218506
13,1.4838025618209514,0.9800772921108742,7.094154119491577
14,1.4813400673459587,0.9821261993603412,7.098260402679443
15,1.4797803886663685,0.9835587686567164,8.154232025146484
16,1.4783009046684705,0.9848414179104478,8.478294134140015
17,1.4770440338517048,0.9858575426439232,7.233795881271362
18,1.4760032153841276,0.9868903251599147,7.427047967910767
19,1.4752623159239795,0.9874233742004265,7.61649489402771
