,train_loss,train_acc,time
0,2.2140654134852036,0.24891724413646055,17.00743007659912
1,2.009265977690723,0.48255930170575695,16.84175395965576
2,1.9293683586852637,0.5799240405117271,17.035786151885986
3,1.8835427912313547,0.6125566364605544,16.918807983398438
4,1.8703691809416325,0.6183368869936035,17.3028781414032
5,1.8639926156763837,0.6218017057569296,16.864519357681274
6,1.860054406530059,0.6237506663113006,16.953779935836792
7,1.857852950533316,0.6241337953091685,18.095757007598877
8,1.8560412081319895,0.6249000533049041,17.854676008224487
9,1.8548036718419365,0.6252665245202559,17.607403993606567
