,train_loss,train_acc,time
0,1.7409954634048284,0.7700892857142857,7.097066164016724
1,1.5461087995754885,0.9228411513859275,7.187777757644653
2,1.526176861354283,0.9404984008528785,7.194644927978516
3,1.5138617221480493,0.9517923773987207,7.105258941650391
4,1.5051843789594768,0.9597048240938166,7.787482261657715
5,1.4989594954417458,0.9659514925373134,8.88902497291565
6,1.493784598195985,0.9702991737739872,7.093812942504883
7,1.4902878361724332,0.9738805970149254,7.151623725891113
8,1.4869723396260601,0.9773287579957356,7.056469917297363
9,1.4839755318312249,0.9801272654584222,7.145699977874756
10,1.4821844685560606,0.9812599946695096,7.066138982772827
11,1.480156323675916,0.9833255597014925,7.0672690868377686
12,1.4785163802887076,0.9849080490405118,7.1638782024383545
13,1.4772326281584147,0.9858742004264393,7.140746355056763
14,1.4759047297018169,0.9870402452025586,7.146082162857056
15,1.4746467560084897,0.98815631663113,16.85710310935974
16,1.4748495108028974,0.9880896855010661,18.021116256713867
17,1.4750043854022077,0.9880397121535182,18.52203917503357
18,1.475102645756085,0.9879897388059702,19.252748012542725
19,1.4752099005652388,0.9878564765458422,17.909922122955322
