train_loss,train_acc,test_loss,test_acc
2.2540657535544844,0.20439099147121534,2.173963928222656,0.30940000116825106
2.106651000122526,0.3863106343283582,2.046414589881897,0.4409999907016754
2.0152461268246045,0.4731976279317697,1.9310023784637451,0.5888999938964844
1.9009966238983658,0.5943996535181236,1.8756653547286988,0.602099996805191
1.8491353557816446,0.629081156716418,1.8072991609573363,0.659799987077713
1.816167429057774,0.6483375533049041,1.8004912614822388,0.6604000091552734
1.814268909537716,0.6485707622601279,1.7970786333084106,0.662800008058548
1.8144344531142635,0.6482709221748401,1.7969586610794068,0.6629000008106232
1.8145964230809892,0.6482042910447762,1.797010064125061,0.6629000067710876
1.8145500548612843,0.6479544243070362,1.7957407116889954,0.6651999950408936
1.812466164768886,0.6504697494669509,1.7950082063674926,0.6641999959945679
1.812416379131488,0.6501365938166311,1.7949066877365112,0.6651999950408936
1.812781898197589,0.6496701759061834,1.7948821425437926,0.6652999997138977
1.8159245128062234,0.6468050373134329,1.7980578184127807,0.6628000020980835
1.8160352089257636,0.6463885927505331,1.7977273106575011,0.6636000037193298
1.8159515792881247,0.6462719882729211,1.7977273106575011,0.6636000037193298
1.8159463076449152,0.6462886460554371,1.7977273106575011,0.6636000037193298
1.8160171451599105,0.6461886993603412,1.7977273106575011,0.6636000037193298
1.8159791480249434,0.6462386727078892,1.7977273106575011,0.6636000037193298
1.815976176816009,0.6462386727078892,1.7977273106575011,0.6636000037193298
1.8158929520832705,0.6463219616204691,1.7977273106575011,0.6636000037193298
1.8155999803848104,0.6468050373134329,1.7974094867706298,0.6637999951839447
1.8155538705366252,0.6467384061833689,1.7974094867706298,0.6637999951839447
1.815574320775868,0.6466884328358209,1.7974094867706298,0.6637999951839447
1.8155135633086346,0.6467550639658849,1.7974094867706298,0.6637999951839447
1.8155034375089063,0.6467717217484008,1.7974094867706298,0.6637999951839447
1.8155598293489486,0.6467217484008528,1.7974094867706298,0.6637999951839447
1.8154771913851757,0.6468050373134329,1.7974094867706298,0.6637999951839447
1.8155646926558602,0.6467050906183369,1.7974094867706298,0.6637999951839447
1.8155557514507887,0.6467050906183369,1.7974094867706298,0.6637999951839447
1.815582777137187,0.6467050906183369,1.7974094867706298,0.6637999951839447
1.8160609459317822,0.6464052505330491,1.797586941719055,0.6624000072479248
1.8160596969031066,0.6462719882729211,1.7976209759712218,0.6634000062942504
1.8157750366847398,0.6463552771855011,1.7976209759712218,0.6634000062942504
1.8157759020323438,0.6463219616204691,1.7973753929138183,0.6630999922752381
1.8157300412781965,0.6462553304904051,1.7969642281532288,0.6628000020980835
1.8152145184179358,0.6471548507462687,1.7969642281532288,0.6628000020980835
1.8152716190321867,0.6471215351812367,1.7969642281532288,0.6628000020980835
1.8152035793770096,0.6471548507462687,1.7969642281532288,0.6628000020980835
1.8152344074330604,0.6471381929637526,1.7969642281532288,0.6628000020980835
1.8152942557070555,0.6470882196162047,1.7969642281532288,0.6628000020980835
1.8151673618664366,0.6472214818763327,1.7969642281532288,0.6628000020980835
1.8151620885710726,0.6472381396588486,1.7969642281532288,0.6628000020980835
1.8152388258021015,0.6471381929637526,1.7969642281532288,0.6628000020980835
1.8151764911629245,0.6472048240938166,1.7969642281532288,0.6628000020980835
1.8151957552824447,0.6472048240938166,1.7969642281532288,0.6628000020980835
1.815339263314123,0.6470215884861408,1.7969642281532288,0.6628000020980835
1.8152747196175143,0.6470715618336887,1.7969642281532288,0.6628000020980835
1.8153368478644885,0.6470382462686567,1.7969642281532288,0.6628000020980835
1.81521315869492,0.6471381929637526,1.7969642281532288,0.6628000020980835
1.815237548813891,0.6471381929637526,1.7969642281532288,0.6628000020980835
1.815264722685824,0.6471215351812367,1.7969642281532288,0.6628000020980835
1.8152397873559232,0.6471381929637526,1.7969642281532288,0.6628000020980835
1.8152178419170095,0.6471881663113006,1.7969658374786377,0.6629000067710876
1.8152351957648547,0.6471215351812367,1.7969658374786377,0.6629000067710876
1.815216702438875,0.6471548507462687,1.7969658374786377,0.6629000067710876
1.8152507148317691,0.6471381929637526,1.7969658374786377,0.6629000067710876
1.8153526584730981,0.6470215884861408,1.7969658374786377,0.6629000067710876
1.815263500472884,0.6471215351812367,1.7969658374786377,0.6629000067710876
1.8151974911882933,0.6471881663113006,1.7969658374786377,0.6629000067710876
1.8151978237796693,0.6471715085287847,1.7969658374786377,0.6629000067710876
1.8152569762425128,0.6471215351812367,1.7969562530517578,0.6627000033855438
1.815255967030393,0.6470715618336887,1.7969562530517578,0.6627000033855438
1.815241126744732,0.6471048773987207,1.7969562530517578,0.6627000033855438
1.8152175172051388,0.6471048773987207,1.7969774842262267,0.6628000020980835
