train_loss,train_acc,test_loss,test_acc
2.2997373345055814,0.15500066631130063,2.295644164085388,0.1597000002861023
2.2820439292932115,0.1448893923240938,2.2593647480010985,0.14369999766349792
2.227505968832004,0.2151852345415778,2.1984949350357055,0.2678000032901764
2.173856737008735,0.32124533582089554,2.1344476699829102,0.3929000049829483
2.0899914459887343,0.44246401918976547,2.0553414821624756,0.46679999530315397
2.029989524945013,0.5029484275053305,2.004120922088623,0.5330000013113022
1.976341117928023,0.5514725479744137,1.9542170286178588,0.5657000064849853
1.939991655253144,0.5733109008528785,1.926199460029602,0.5824000000953674
1.9184588202789647,0.5970815565031983,1.9104703068733215,0.6039000034332276
1.9059786168751178,0.6041444562899787,1.899387741088867,0.6072000026702881
1.8978991935502236,0.6184035181236673,1.8893729329109192,0.6397000074386596
1.8859954346725936,0.6339952025586354,1.8778482675552368,0.6400999963283539
1.8751492280441562,0.6379764125799574,1.8647175908088685,0.6492000043392181
1.8656907756445504,0.6439565565031983,1.8578479290008545,0.6528999984264374
1.859243330416649,0.6468883262260128,1.8512192726135255,0.6568000018596649
1.854560191316137,0.6486707089552238,1.8475189089775086,0.6578999996185303
1.8503845880534857,0.6504864072494669,1.8423083066940307,0.6614999890327453
1.8459621359036167,0.6535514392324094,1.8393616318702697,0.6617999911308289
1.8438763191450889,0.654234408315565,1.8382928133010865,0.660699999332428
1.8421126872237557,0.6547174840085288,1.835962677001953,0.6618000030517578
1.8402923772584145,0.6547008262260128,1.8340616941452026,0.6626000046730042
1.8383605543738488,0.6559168443496801,1.8329636096954345,0.662200003862381
1.8374449667900101,0.656266657782516,1.831509268283844,0.6625000059604644
1.836000970177559,0.6566664445628998,1.8306303381919862,0.6625000059604644
1.8347854536733648,0.6570162579957356,1.829632043838501,0.6632000029087066
1.83357620429891,0.6578158315565032,1.82831928730011,0.665200001001358
1.8324194494595152,0.6588985874200426,1.8275742530822754,0.6644000053405762
1.8318131938417836,0.6587320095948828,1.826684010028839,0.6648000061511994
1.8311458637973648,0.6588486140724946,1.826329529285431,0.6635999977588654
1.830642639828135,0.6587653251599147,1.8258878469467164,0.6644000053405762
1.830282862252518,0.6583655383795309,1.8254191398620605,0.6638000011444092
1.8297271778080255,0.6585820895522388,1.8249913811683656,0.6634999990463257
1.8293232948286955,0.6586154051172708,1.8247461199760437,0.6635999977588654
1.828966477913643,0.6583322228144989,1.8242181181907653,0.6640999972820282
1.8286275862376573,0.6585321162046909,1.8238959908485413,0.6639000058174134
1.828082778306404,0.6586820362473348,1.8234260559082032,0.6641000092029572
1.8276185888979735,0.6588819296375267,1.8228196501731873,0.6650000035762786
1.8270441884679327,0.6590151918976546,1.8223279595375061,0.664900004863739
1.8266821663771102,0.6590151918976546,1.8219098329544068,0.6648999989032746
1.826178032706287,0.6590318496801706,1.8215380668640138,0.6645000040531158
1.8256009271912483,0.6594316364605544,1.820977008342743,0.6655000030994416
1.8253730126281282,0.6595982142857143,1.8206987619400024,0.6652000069618225
1.8249354906427835,0.6597981076759062,1.820347547531128,0.6653000056743622
1.8246505251571314,0.66003131663113,1.8200058221817017,0.6657999932765961
1.8242190471336024,0.6599646855010661,1.8196312665939331,0.6657999992370606
1.8237799140436055,0.6602978411513859,1.819383192062378,0.6648999989032746
1.8237410718952414,0.660147921108742,1.8192830681800842,0.6656000018119812
1.8235991077382427,0.660047974413646,1.8190494894981384,0.665499997138977
1.82324752446685,0.66003131663113,1.818857479095459,0.6655000030994416
1.823145648945115,0.6598480810234542,1.818745243549347,0.665800005197525
1.82309687112186,0.6599646855010661,1.8187180638313294,0.6657000005245208
1.8230852227983698,0.6598480810234542,1.8186912417411805,0.6657000005245208
1.82300937887448,0.659981343283582,1.818676507472992,0.665800005197525
1.8229795802376672,0.6600146588486141,1.818651521205902,0.665800005197525
1.8230515492242028,0.6598813965884861,1.8186314702033997,0.665800005197525
1.8229048837985058,0.660047974413646,1.8186107277870178,0.6657000005245208
1.8229800859239818,0.6599646855010661,1.8185840129852295,0.665800005197525
1.8229120667301006,0.660047974413646,1.8185529589653016,0.6657000005245208
1.8228417169819,0.660131263326226,1.81854008436203,0.6656000018119812
1.82291135604956,0.6599646855010661,1.8185386896133422,0.6657000064849854
1.822900595949657,0.6599980010660981,1.8184988737106322,0.665800005197525
1.8227816538007529,0.66011460554371,1.8184573650360107,0.6657000005245208
1.8228205666104869,0.6599480277185501,1.8184424757957458,0.6659000039100647
1.8227964135121182,0.659981343283582,1.8184270977973938,0.6659000039100647
1.8227544735743801,0.6599980010660981,1.8183862566947937,0.665800005197525
1.8227025772462775,0.66003131663113,1.8183766603469849,0.6659000039100647
1.8227548669142002,0.6599480277185501,1.8183533906936646,0.6657000064849854
1.82276355203535,0.6599147121535182,1.818349838256836,0.6660000026226044
1.8226737427050625,0.660047974413646,1.8183200001716613,0.6659000039100647
1.8226739557058826,0.6600646321961621,1.8183133482933045,0.6659000039100647
1.8226209198996457,0.660081289978678,1.8182918429374695,0.6660000026226044
1.8225984730954363,0.660081289978678,1.8182869791984557,0.6660000026226044
1.8225891432528303,0.6600146588486141,1.8182724595069886,0.6660000026226044
