train_loss,train_acc,test_loss,test_acc
1.6682221401474877,0.8467650586353944,1.5564422845840453,0.9189000129699707
1.5531419476212214,0.9175939498933902,1.5418023586273193,0.9260999977588653
1.538672753107319,0.9280716950959488,1.530743956565857,0.9358000040054322
1.528978288427853,0.9370169243070362,1.524909210205078,0.9394999980926514
1.522117273893946,0.9425139925373134,1.5201976895332336,0.9449000060558319
1.5167184111151868,0.9475613006396588,1.5158205509185791,0.9471000015735627
1.5125968784157402,0.9508595415778252,1.512365996837616,0.95
1.5089451430448846,0.9543077025586354,1.51048846244812,0.9516999959945679
1.5059948353879233,0.957022921108742,1.507520067691803,0.9550999999046326
1.5037343231345546,0.9583722014925373,1.5061537623405457,0.9552000045776368
1.5012663264772785,0.9612539978678039,1.503884780406952,0.958100003004074
1.4994760855937055,0.9631030117270789,1.5037896990776063,0.9582000017166138
1.497677420629367,0.9646521855010661,1.5034412026405335,0.95799999833107
1.496077102765854,0.9661847014925373,1.500373327732086,0.9613000094890595
1.4947609224044947,0.9672507995735607,1.4990626096725463,0.9624000012874603
1.493811805365182,0.9681669776119403,1.5011552810668944,0.9601000010967254
1.4928114254083207,0.9687833155650319,1.4996128320693969,0.961599999666214
1.491676861035036,0.9700493070362474,1.498533511161804,0.9626999974250794
1.4909956969940332,0.970682302771855,1.500307023525238,0.9606000006198883
1.4902610567841195,0.9715651652452025,1.496317410469055,0.9648000061511993
1.4897418305563774,0.9721315298507462,1.5000141382217407,0.9604999959468842
1.4902717702424348,0.9711820362473348,1.4995459914207458,0.9611999988555908
1.4900912759400635,0.9710987473347548,1.4991163253784179,0.9623999953269958
1.4901471728963385,0.9713319562899787,1.5017634749412536,0.9592999935150146
1.4909708346131005,0.9701992270788913,1.4996687531471253,0.9618999898433686
1.4913340005030764,0.9701492537313433,1.5018211722373962,0.9588000059127808
1.4913066484526531,0.9701325959488273,1.5001042127609252,0.9611000061035156
1.4917365229968578,0.9696828358208955,1.502986240386963,0.9586999952793122
1.492163464712944,0.9691164712153518,1.500301218032837,0.9607999920845032
1.4925234847739814,0.968766657782516,1.4997910737991333,0.9621000051498413
1.4930092351777213,0.9682502665245203,1.5028384447097778,0.9584000051021576
1.4939079939175262,0.9673007729211087,1.503356647491455,0.9575999975204468
1.4949260778518627,0.9664179104477612,1.5044000744819641,0.9562999963760376
1.4957793704482283,0.9652851812366737,1.504003071784973,0.9569000005722046
1.4964154825281741,0.964668843283582,1.502267050743103,0.9587000012397766
1.4970078614474869,0.9642357409381663,1.5067083716392518,0.9543000042438508
1.498219523856889,0.962936433901919,1.505376672744751,0.9560999929904938
1.4990304714835274,0.9621035447761194,1.5183223128318786,0.9428000032901764
1.5003083978634653,0.960820895522388,1.5153054475784302,0.9450999915599823
1.5012509939767151,0.9600379797441365,1.512486982345581,0.9486999928951263
1.5030528772106049,0.9579890724946695,1.5111048460006713,0.9500999987125397
1.5034941352252513,0.9575059968017058,1.5094835996627807,0.9514999985694885
1.5067755173264281,0.9543743336886994,1.5171165108680724,0.9435999989509583
1.509273247423965,0.9516924307036247,1.5203046679496766,0.9407999992370606
1.5112459153763012,0.9497101545842217,1.5193979382514953,0.9416000068187713
1.5133312791903644,0.9477112206823027,1.5227902293205262,0.9381000101566315
1.5132255104304886,0.9479277718550106,1.5158796548843383,0.9452000021934509
1.512848008289012,0.9482276119402985,1.5241531610488892,0.936599999666214
1.5130697576476058,0.9481276652452025,1.527886426448822,0.9331000030040741
1.5157610526217071,0.945195895522388,1.521802830696106,0.9388000011444092
1.5083308957024677,0.9528418176972282,1.5230233788490295,0.9380999982357026
1.5072237565827522,0.9537246801705757,1.5198950171470642,0.9410999953746796
1.506995779491945,0.9539412313432836,1.5202362179756164,0.9410000085830689
1.506669738780715,0.9544742803837953,1.5224950909614563,0.9388999998569488
1.506076370220957,0.955057302771855,1.5239567399024962,0.936900007724762
1.5057018249273808,0.9553904584221748,1.5212188959121704,0.939599996805191
1.5053787480539351,0.9556569829424307,1.5238359689712524,0.936599999666214
1.5054776837576682,0.9556070095948828,1.5219193696975708,0.9389000058174133
1.5053703859925016,0.9556902985074627,1.521889042854309,0.9393000066280365
1.50572671615747,0.9554570895522388,1.5224880576133728,0.9387000024318695
1.5059623366225756,0.955057302771855,1.5214378118515015,0.9392000019550324
1.5054431360667702,0.9555570362473348,1.5214769005775453,0.9397000074386597
1.5052537408464752,0.9558735341151386,1.5229396104812623,0.9380000114440918
