train_loss,train_acc,test_loss,test_acc,time
1.968087427143349,0.5019822761194029,1.7040810704231262,0.7644999980926513,33.965909004211426
1.7688925868666756,0.6978111673773987,1.6398133039474487,0.8199999988079071,33.38888454437256
1.701108525048441,0.7667910447761194,1.5592445135116577,0.9063000023365021,33.39664030075073
1.6548106318343676,0.8117837153518124,1.5446860432624816,0.9185000002384186,33.69549226760864
1.634892695366955,0.8307902452025586,1.5389455556869507,0.925299996137619,33.67951035499573
1.6203889693024316,0.845748933901919,1.5345698714256286,0.9286999940872193,33.461485624313354
1.6115220103945052,0.8531783049040512,1.5316271424293517,0.9308000028133392,33.5305609703064
1.604868222655518,0.8601412579957356,1.527111029624939,0.936300003528595,34.037436723709106
1.59855580647617,0.8655883528784648,1.524897313117981,0.9383000016212464,32.47950458526611
1.594139992809499,0.8703025053304904,1.5228831887245178,0.9389999985694886,32.55124354362488
1.5906837155569846,0.8736174040511727,1.5199005007743835,0.9422999918460846,31.961886405944824
1.5864575216765089,0.8780816897654584,1.5181691527366639,0.944299989938736,31.728092432022095
1.5826165317726542,0.8815131929637526,1.5153258681297301,0.9470999956130981,33.59897494316101
1.5779039791143779,0.8855776918976546,1.5156821608543396,0.9464000105857849,39.97640943527222
1.5748042367668802,0.8891757729211087,1.5129403233528138,0.9494999945163727,34.263402700424194
1.5722683792683616,0.8916244669509595,1.5123592376708985,0.9497999966144561,33.40650272369385
1.5692413004476633,0.8949560234541578,1.5103193879127503,0.9511000037193298,31.735255479812622
1.567510187625885,0.8960221215351812,1.5098279118537903,0.9522000014781952,32.20204997062683
1.564989808652955,0.898487473347548,1.5086339116096497,0.953300005197525,34.58615779876709
1.5648294750815515,0.8994869402985075,1.5072277665138245,0.9548000037670136,35.96458148956299
1.5614406028027727,0.9020022654584222,1.5068038821220398,0.9547000110149384,34.222161293029785
1.5609903469014523,0.9018856609808102,1.5071646094322204,0.954200005531311,33.93510890007019
1.5621593754682968,0.9010527718550106,1.5065224766731262,0.9550999999046326,36.69159650802612
1.560062434881735,0.9030517057569296,1.5065919518470765,0.9558000028133392,35.9749231338501
1.559400656838407,0.9036513859275054,1.5046308517456055,0.9567000031471252,36.295175313949585
1.5566104497990882,0.9064332356076759,1.5044618725776673,0.9578000068664551,34.36593270301819
1.5540968801166966,0.9085154584221748,1.5045936942100524,0.9566999971866608,32.91768002510071
1.5543736216864352,0.9085987473347548,1.5040266513824463,0.956800001859665,33.94669437408447
1.5549894340002715,0.9078991204690832,1.503013789653778,0.9584999918937683,34.54109573364258
1.5538435749916126,0.9096815031982942,1.5028432250022887,0.9589999973773956,31.599149227142334
1.5526337510487165,0.910331156716418,1.5030290365219117,0.9592000007629394,34.32967138290405
1.550009951916839,0.9130463752665245,1.5020339131355285,0.9602999925613404,32.7004668712616
1.5525187546256254,0.9105643656716418,1.5025924086570739,0.9589999973773956,38.046682834625244
1.5506915591164692,0.9125133262260128,1.50133558511734,0.9609000027179718,40.26212453842163
1.5492606719673823,0.9134794776119403,1.500963568687439,0.961300003528595,37.10750913619995
1.5490340276567667,0.9132962420042644,1.5007214426994324,0.9616000056266785,35.69486427307129
1.5493371315093944,0.9130297174840085,1.5004337549209594,0.9611999988555908,35.527918100357056
1.5486874740515182,0.9135294509594882,1.5005061388015748,0.960999995470047,36.09445548057556
1.549006261423961,0.9130630330490405,1.5004592418670655,0.9611999988555908,34.596323013305664
1.5486306947177406,0.9133295575692963,1.5005197405815125,0.9617000043392181,32.06630539894104
1.5478517889722323,0.9149453624733476,1.4995507597923279,0.9629000067710877,31.5596706867218
1.549060728631294,0.9132296108742004,1.4991747975349425,0.963400000333786,31.633596658706665
1.545659663707717,0.9164945362473348,1.4995338797569275,0.9629999995231628,31.650887727737427
1.545224441139937,0.9171775053304904,1.4988071084022523,0.9634000062942505,32.53102111816406
1.5457273281967716,0.9164612206823027,1.4989416480064393,0.9623999953269958,33.190701484680176
1.546608525171463,0.9157449360341151,1.4993138313293457,0.9625999987125397,32.786107778549194
1.5453386407162844,0.9169776119402985,1.4981747388839721,0.964000004529953,36.036250591278076
1.5451226296709544,0.9173274253731343,1.4994414687156676,0.9627000033855438,35.524906158447266
1.546214307040802,0.9165111940298507,1.4996829867362975,0.9627000033855438,38.257455825805664
1.5456215483801705,0.9168110341151386,1.4983797192573547,0.9638999938964844,35.963916301727295
1.5452362065122072,0.9172607942430704,1.4980922937393188,0.9638000071048737,32.87880206108093
1.5436966579351852,0.9183768656716418,1.4977265834808349,0.9648999989032745,32.93034362792969
1.5444866087136746,0.9175439765458422,1.4976486325263978,0.9648000001907349,38.199302673339844
1.5430869155092788,0.9191264658848614,1.497845470905304,0.9650999963283539,36.6164493560791
1.5429652032059138,0.9189932036247335,1.4977466583251953,0.9647000014781952,35.64097619056702
1.5426274360115848,0.9201092750533049,1.497906541824341,0.9641000032424927,36.59832692146301
1.5436419357877296,0.9184768123667377,1.49792640209198,0.9644999980926514,35.27156090736389
1.542693945644761,0.9191764392324094,1.498022437095642,0.9644000053405761,34.87150955200195
1.542713357314372,0.9190265191897654,1.4977890491485595,0.9648000001907349,40.984930753707886
1.5418982526132547,0.919942697228145,1.4978203654289246,0.9642000019550323,35.78631520271301
1.5425862898704594,0.9194762793176973,1.4979597926139832,0.9643999993801117,36.72453808784485
1.5420464128573566,0.9200759594882729,1.4975509643554688,0.9642000079154969,33.70023846626282
1.5416070220312839,0.9207589285714286,1.4978615283966064,0.9642999947071076,36.98640036582947
1.5408747554587912,0.9213252931769723,1.4977636098861695,0.9643000066280365,35.95840668678284
1.5419101495224277,0.9204424307036247,1.497514021396637,0.9643999993801117,33.956878900527954
1.5420158607110794,0.9197094882729211,1.4975671887397766,0.9644000053405761,35.98463582992554
1.541857233688013,0.9204757462686567,1.4976804733276368,0.9645000100135803,36.22631621360779
1.5419375037333605,0.9204091151385928,1.4978058815002442,0.9643999993801117,37.022599935531616
1.5427631649381317,0.9194263059701493,1.497374701499939,0.9645000040531159,37.35158085823059
1.5422653018284453,0.9203091684434968,1.497298538684845,0.9641999959945678,31.748829126358032
1.5434945282905594,0.9191098081023454,1.4973432660102843,0.9643999993801117,32.02813220024109
1.542861043008914,0.9191264658848614,1.4974868416786193,0.9638000011444092,33.46084785461426
1.541929520650713,0.9204590884861408,1.4972996830940246,0.9646000027656555,32.11099720001221
1.5421091532910556,0.920025986140725,1.4971359968185425,0.9649000048637391,31.742683172225952
1.5424422157852888,0.9192930437100213,1.4969626665115356,0.9650000035762787,31.619643449783325
1.5422037023979465,0.9200093283582089,1.4967419147491454,0.965200001001358,31.748534202575684
1.542683881101832,0.9196261993603412,1.496850073337555,0.9656000018119812,33.38083553314209
1.5410328207493844,0.9213586087420043,1.4971468687057494,0.9647999942302704,34.53265118598938
1.5408454475118154,0.9206423240938166,1.4971641182899476,0.9647999942302704,35.22129225730896
1.541670990142741,0.9206756396588486,1.4970575094223022,0.9647999942302704,35.4274787902832
1.5410511902908781,0.9208755330490405,1.4969623804092407,0.964599996805191,36.40600371360779
1.5405609715722008,0.9214918710021321,1.4970064043998719,0.9643999993801117,32.99270725250244
1.5422950134094335,0.9201259328358209,1.4970598459243774,0.9642999947071076,36.486183881759644
1.5416380489812984,0.919742803837953,1.4968647122383119,0.964599996805191,35.35522246360779
1.5409328722750455,0.9211920309168443,1.4969903707504273,0.9648000001907349,36.251951694488525
1.5401610202118279,0.9221581823027718,1.4970370411872864,0.9644000053405761,35.59246802330017
1.5405428196067241,0.9214918710021321,1.4970322728157044,0.964599996805191,34.52252268791199
1.5406187940508063,0.9215751599147122,1.4968886137008668,0.9647000014781952,37.72316288948059
1.5409890818697558,0.9207922441364605,1.49672611951828,0.9649999976158142,37.33271837234497
1.540243530324273,0.9217250799573561,1.4967751145362853,0.9648999989032745,35.20220422744751
1.540991134480881,0.921758395522388,1.496713650226593,0.9651999950408936,38.11405301094055
1.5411628155565973,0.9213419509594882,1.4965014457702637,0.965499997138977,34.86381649971008
1.5420823794946488,0.9200093283582089,1.4960050702095031,0.9657999992370605,37.84377312660217
1.5414174065661075,0.9211753731343284,1.4961931705474854,0.9656000018119812,36.59800124168396
1.5432917770546382,0.9187599946695096,1.4960335612297058,0.965499997138977,36.03533482551575
1.5398812330862097,0.9223913912579957,1.4962247133255004,0.9655000030994415,34.29647779464722
1.541007020453146,0.921858342217484,1.4961031556129456,0.9657000005245209,33.729724407196045
1.5414075439672734,0.9208422174840085,1.4961183547973633,0.9659000039100647,33.63131618499756
1.5414092542011855,0.9208255597014925,1.4960824728012085,0.9656999945640564,35.03661489486694
1.540375170295935,0.9219083155650319,1.4956831216812134,0.9662999987602234,37.31793451309204
