train_loss,train_acc,test_loss,test_acc
2.253824080231347,0.171875,2.185404133796692,0.31310000121593473
2.105897708742349,0.40595015991471217,2.020553731918335,0.5041000008583069
1.9654462370536983,0.5435601012793176,1.9163917899131775,0.588100004196167
1.8850226998329163,0.6169876066098081,1.8470567464828491,0.6324000000953675
1.8366193855240909,0.6334121801705757,1.8321811437606812,0.6300999999046326
1.8307297115386931,0.6345115938166311,1.8339444279670716,0.630099993944168
1.8326816721511547,0.6324960021321961,1.837173855304718,0.626200008392334
1.8336593529054606,0.6314798773987207,1.8366373300552368,0.6266999959945678
1.8337395953725395,0.630896855010661,1.8366373300552368,0.6266999959945678
1.8336934819658681,0.630930170575693,1.8366373300552368,0.6266999959945678
1.8337386283538997,0.630913512793177,1.8366373300552368,0.6266999959945678
1.8337272221345637,0.630913512793177,1.8366373300552368,0.6266999959945678
1.8336835084185164,0.6309468283582089,1.8366373300552368,0.6266999959945678
1.833302613514573,0.6314965351812367,1.835227608680725,0.6272999882698059
1.8321570867160235,0.6325792910447762,1.835007905960083,0.6265999972820282
1.8321977564012573,0.6325459754797441,1.835007905960083,0.6265999972820282
1.8321751195992997,0.6325626332622601,1.835007905960083,0.6265999972820282
1.832436674058056,0.6320795575692963,1.83564453125,0.6273000001907348
1.8328049883151105,0.6318463486140725,1.83564453125,0.6273000001907348
1.8334951593931803,0.6310134594882729,1.8368726253509522,0.6255999982357026
1.8343299196473062,0.6297974413646056,1.8365185856819153,0.6246999979019165
1.8343918744180756,0.6298474147121536,1.8368682265281677,0.6246000051498413
1.8348653704118627,0.6293643390191898,1.837389349937439,0.6243000030517578
1.8353380128773036,0.628881263326226,1.837389349937439,0.6243000030517578
1.8349720864916153,0.6293310234541578,1.8379432559013367,0.6241999983787536
1.8362797062788436,0.6275153251599147,1.838004744052887,0.6233000040054322
1.8361325727851152,0.6275319829424307,1.838004744052887,0.6233000040054322
1.836157563906997,0.6274820095948828,1.838004744052887,0.6233000040054322
1.8361863791307151,0.6274486940298507,1.838004744052887,0.6233000040054322
1.8361398646318075,0.6274820095948828,1.838004744052887,0.6233000040054322
1.8361522104186037,0.6274986673773987,1.838004744052887,0.6233000040054322
1.8361873143771563,0.6274486940298507,1.838004744052887,0.6233000040054322
1.8360698671737459,0.6275652985074627,1.838004744052887,0.6233000040054322
1.8361936366634328,0.6274653518123667,1.8382331132888794,0.6227999985218048
1.8364438368821703,0.6271988272921108,1.8382331132888794,0.6227999985218048
1.8364129011819104,0.6272488006396588,1.8382331132888794,0.6227999985218048
1.8364267837264137,0.6272154850746269,1.8382331132888794,0.6227999985218048
1.8364241519716502,0.6272488006396588,1.8382331132888794,0.6227999985218048
1.8364590752099368,0.6271821695095949,1.8382331132888794,0.6227999985218048
1.8364260217019999,0.6271821695095949,1.8381378650665283,0.6230000019073486
1.8363022342927928,0.6273320895522388,1.8381378650665283,0.6230000019073486
1.8363378411417068,0.6272987739872068,1.8381378650665283,0.6230000019073486
1.8349302815221775,0.6285647654584222,1.8363037943840026,0.6253999888896942
1.8347051259297043,0.628731343283582,1.8363037943840026,0.6253999888896942
1.834706568133348,0.628731343283582,1.8363037943840026,0.6253999888896942
1.8347057292202134,0.628731343283582,1.8363037943840026,0.6253999888896942
1.8347683265519295,0.6286480543710021,1.8363037943840026,0.6253999888896942
1.8347668097471632,0.6286813699360341,1.8363037943840026,0.6253999888896942
1.8347364915713573,0.6286980277185501,1.8363037943840026,0.6253999888896942
1.8348013198197777,0.6286313965884861,1.8363037943840026,0.6253999888896942
1.8348189757576883,0.6286147388059702,1.8363037943840026,0.6253999888896942
1.8347941115975126,0.6286480543710021,1.8363037943840026,0.6253999888896942
1.834772189034582,0.628731343283582,1.836296021938324,0.6255999982357026
1.83474200963974,0.62878131663113,1.8362900257110595,0.6254999935626984
1.8348278062684196,0.6286813699360341,1.8362900257110595,0.6254999935626984
1.8346645715140075,0.6287646588486141,1.836234200000763,0.625599992275238
