train_loss,train_acc,test_loss,test_acc,time
1.6571693091250177,0.8032549307036247,1.6101771473884583,0.8508000016212464,16.021012783050537
1.5980593898911466,0.8629897388059702,1.6013193726539612,0.8596000015735626,15.34098744392395
2.0859298651406504,0.3751832356076759,2.3601502180099487,0.10099999979138374,16.023576498031616
2.3579531666566567,0.10319496268656717,2.3601502180099487,0.10099999979138374,17.00599956512451
2.3583716433693858,0.10277851812366738,2.3601502180099487,0.10099999979138374,16.669999361038208
2.3504092197682556,0.1107409381663113,2.347650241851807,0.1135000005364418,16.04199981689453
2.348793416643448,0.11235674307036247,2.347650241851807,0.1135000005364418,15.868003129959106
2.3487434488878067,0.11240671641791045,2.347650241851807,0.1135000005364418,16.803004026412964
2.348776757335866,0.11237340085287846,2.347650241851807,0.1135000005364418,16.717994451522827
2.348760099807528,0.11239005863539446,2.347650241851807,0.1135000005364418,16.151021718978882
2.3487101295101107,0.11244003198294243,2.347650241851807,0.1135000005364418,15.792515516281128
2.348843389736818,0.1123067697228145,2.347650241851807,0.1135000005364418,16.40099787712097
2.3488100764593844,0.11234008528784648,2.347650241851807,0.1135000005364418,16.117004871368408
2.34877676114853,0.11237340085287846,2.347650241851807,0.1135000005364418,15.758528232574463
2.3487767608943524,0.11237340085287846,2.347650241851807,0.1135000005364418,15.920023202896118
2.3487434359247494,0.11240671641791045,2.347650241851807,0.1135000005364418,16.330976724624634
2.348776758860932,0.11237340085287846,2.347650241851807,0.1135000005364418,16.000001192092896
2.3488267309375916,0.11232342750533049,2.347650241851807,0.1135000005364418,15.312665462493896
2.3487601000617055,0.11239005863539446,2.347650241851807,0.1135000005364418,16.540987014770508
2.3488100698507672,0.11234008528784648,2.347650241851807,0.1135000005364418,16.77700400352478
2.348760101586771,0.11239005863539446,2.347650241851807,0.1135000005364418,16.84999370574951
2.3487767553024455,0.11237340085287846,2.347650241851807,0.1135000005364418,16.7015163898468
2.3487434389748807,0.11240671641791045,2.347650241851807,0.1135000005364418,16.336987495422363
2.3487934168976254,0.11235674307036247,2.347650241851807,0.1135000005364418,17.56399917602539
2.3487600975199294,0.11239005863539446,2.347650241851807,0.1135000005364418,17.010534048080444
2.3487434389748807,0.11240671641791045,2.347650241851807,0.1135000005364418,16.27201008796692
2.3470443489709134,0.11410581023454158,2.3308502197265626,0.13030000030994415,15.546990156173706
2.350775645485819,0.11037446695095948,2.358350229263306,0.10280000120401382,15.970015287399292
2.3567225262046114,0.10442763859275053,2.358350229263306,0.10280000120401382,15.815750122070312
2.3567558404987556,0.10439432302771855,2.358350229263306,0.10280000120401382,15.771000862121582
2.3567558356693814,0.10439432302771855,2.358350229263306,0.10280000120401382,15.630998373031616
2.3567724947227853,0.10437766524520256,2.358350229263306,0.10280000120401382,16.51800560951233
2.3567391789035756,0.10441098081023455,2.358350229263306,0.10280000120401382,16.027538299560547
2.3567391822078845,0.10441098081023455,2.358350229263306,0.10280000120401382,15.998018026351929
2.3567558356693814,0.10439432302771855,2.358350229263306,0.10280000120401382,15.516976594924927
2.3557226009714576,0.10542710554371001,2.358546495437622,0.10260000005364418,16.56270408630371
2.354573360384146,0.10657649253731344,2.358650016784668,0.10250000059604644,15.891997814178467
2.353723991654321,0.10742603944562899,2.358350229263306,0.10280000120401382,16.066997051239014
2.35678912734172,0.10436100746268656,2.358350229263306,0.10280000120401382,16.194998025894165
2.356739184241305,0.10441098081023455,2.358350229263306,0.10280000120401382,16.15752148628235
2.356739179157753,0.10441098081023455,2.358350229263306,0.10280000120401382,16.289000511169434
2.3567225223919475,0.10442763859275053,2.358350229263306,0.10280000120401382,16.120998859405518
2.356722523408658,0.10442763859275053,2.358350229263306,0.10280000120401382,16.145009994506836
2.355773027771826,0.10537713219616204,2.347650241851807,0.1135000005364418,16.700007677078247
2.3524741729947802,0.10867537313432836,2.345050239562988,0.11610000059008599,16.701996326446533
2.3483269964454014,0.11282316098081023,2.347650241851807,0.1135000005364418,16.409003496170044
2.3487767591151094,0.11237340085287846,2.347650241851807,0.1135000005364418,16.007766723632812
2.3486768197911636,0.11247334754797442,2.347650241851807,0.1135000005364418,16.835001707077026
2.3526913255516653,0.10845882196162047,2.358350229263306,0.10280000120401382,15.585999011993408
2.3568891002171077,0.10426106076759062,2.358550238609314,0.10260000079870224,16.002001762390137
2.356872443451302,0.1042777185501066,2.358550238609314,0.10260000079870224,15.891545534133911
2.3568391149232126,0.10431103411513859,2.358550238609314,0.10260000079870224,16.911995887756348
2.3568724149834117,0.1042777185501066,2.3603502035140993,0.10079999938607216,16.961020708084106
2.360469287646605,0.10067963752665245,2.372251296043396,0.08890000060200691,16.346975803375244
2.3588231448679844,0.10232875799573561,2.3595502614974975,0.10160000026226043,15.89658808708191
2.359486883128884,0.10166244669509594,2.367347311973572,0.0938000001013279,15.730022668838501
2.357488649740402,0.10366138059701492,2.358350229263306,0.10280000120401382,16.90373969078064
2.35682246629109,0.10432769189765459,2.358350229263306,0.10280000120401382,15.621065855026245
2.356722517816751,0.10442763859275053,2.358350229263306,0.10280000120401382,15.389028549194336
